Object,ComboKey,PriceListSFID,ProductSFID,AccountSFID,ExistingRecordID,CurrentPrice,NewPrice,Action,SFResult,FailureReason
SBQQ__ContractedPrice__c,CAS131664-PLP-V8X4,,01t6A000000ar39QAA,0016A00000JqrfSQAR,a0FPW00000WmBJF2A3,277.0,277.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PLP-V8X4,,01t6A000000ar39QAA,0016A00000JqrrcQAB,a0FPW00000WmJH52AN,61.08,55.530000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PLP-V8X4,,01t6A000000ar39QAA,001PW00000iFUdzYAG,a0FPW00000WmYgg2AF,91.0,91.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-PB-1,,01t6A000000arESQAY,0016A00000JqrfSQAR,a0FPW00000WmBIP2A3,163.0,163.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PB-1,,01t6A000000arESQAY,001PW00000iFUdzYAG,a0FPW00000WmYg12AF,56.0,56.860000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PB-1,,01t6A000000arESQAY,0016A00000JqrrcQAB,a0FPW00000WmJFv2AN,41.93,38.120000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-WMJ018,,01t6A000000arazQAA,0016A00000JqrrcQAB,a0FPW00000WmbVo2AJ,51.24,46.580000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-WMJ018,,01t6A000000arazQAA,001PW00000iFUdzYAG,a0FPW00000WmYkT2AV,67.0,67.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-WMJ018,,01t6A000000arazQAA,0016A00000JqrfSQAR,a0FPW00000WmYQd2AN,211.0,212.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-BILX-ACCLVA1,,01t2K000006XG7GQAW,0016A00000JqrrcQAB,a0FPW00000Wmh4x2AB,1201.77,1201.770000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PLP-V9X6,,01t6A000002iNHjQAM,001PW00000iFUdzYAG,a0FPW00000WmYgh2AF,143.0,143.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PLP-V9X6,,01t6A000002iNHjQAM,0016A00000JqrrcQAB,a0FPW00000WmJH62AN,73.44,66.760000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-PLP-V9X6,,01t6A000002iNHjQAM,0016A00000JqrfSQAR,a0FPW00000WmBJG2A3,441.0,442.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-RPACC640,,01t6A000000arCCQAY,0016A00000JqrrcQAB,a0FPW00000WmbQC2AZ,3.67,3.340000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-WSP700,,01t6A000000aseZQAQ,0016A00000JqrfSQAR,a0FPW00000WmYQf2AN,112.0,113.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-WSP700,,01t6A000000aseZQAQ,001PW00000iFUdzYAG,a0FPW00000WmYkU2AV,36.0,37.600000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-WSP700,,01t6A000000aseZQAQ,0016A00000JqrrcQAB,a0FPW00000WmbVv2AJ,28.23,25.660000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PVP1200-CPL6,,01t2K000006W062QAC,0016A00000JqrrcQAB,a0FPW00000WmbQ32AJ,16.61,15.100000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PVP1200-CPL6,,01t2K000006W062QAC,001PW00000iFUdzYAG,a0FPW00000WmYh12AF,26.0,26.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-RHMSU,,01t6A000000atO8QAI,0016A00000JqrrcQAB,a0FPW00000WmbQ82AJ,59.48,54.070000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-SCP200,,01t6A000000ar5vQAA,0016A00000JqrrcQAB,a0FPW00000WmbQM2AZ,43.79,39.810000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-WSP716-W,,01t6A000000atEbQAI,0016A00000JqrrcQAB,a0FPW00000WmbW02AJ,67.55,61.410000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-BILX-ACCLVC,,01t2K000006XG7LQAW,0016A00000JqrrcQAB,a0FPW00000WmbDM2AZ,964.5,876.820000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-BILXA-011,,01t2K000006S3OwQAK,0016A00000JqrrcQAB,a0FPW00000Wmh4w2AB,5799.74,5799.740000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACCD-IRREP,,01t2K000006XS4EQAW,0016A00000JqrrcQAB,a0FPW00000WmbB22AJ,6.25,5.680000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CL-42PLC68-OB-B,,01t6A000000aqg2QAA,0016A00000JqrrcQAB,a0FPW00000WmbDT2AZ,347.05,315.500000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CL-49PLC68-OB-R,,01t6A000000aqfxQAA,0016A00000JqrrcQAB,a0FPW00000WmhBc2AJ,2810.59,2810.590000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CL-55PLC68-OB-B,,01t6A000000arjxQAA,0016A00000JqrrcQAB,a0FPW00000WmbDX2AZ,578.41,525.830000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CO-XHB49,,01t2K000006X9nrQAC,0016A00000JqrrcQAB,a0FPW00000Wmb4T2AR,0.01,0.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-UV492-R,,01t6A000002hinSQAQ,0016A00000JqrrcQAB,a0FPW00000WmhO72AJ,1103.52,1103.520000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-WSP701,,01t6A000000aseaQAA,0016A00000JqrrcQAB,a0FPW00000WmbVw2AJ,36.43,33.120000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-WSP701,,01t6A000000aseaQAA,001PW00000iFUdzYAG,a0FPW00000WmYkV2AV,62.0,62.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-WSP701,,01t6A000000aseaQAA,0016A00000JqrfSQAR,a0FPW00000WmYQg2AN,188.0,189.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-WSP756,,01t6A000000ar7BQAQ,0016A00000JqrfSQAR,a0FPW00000WmYQl2AN,213.0,214.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-WSP756,,01t6A000000ar7BQAQ,001PW00000iFUdzYAG,a0FPW00000WmYkW2AV,72.0,76.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-WSP756,,01t6A000000ar7BQAQ,0016A00000JqrrcQAB,a0FPW00000WmbW32AJ,57.88,52.620000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PS200,,01t6A000000arR5QAI,001PW00000iFUdzYAG,a0FPW00000WmYgo2AF,59.0,59.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PS200,,01t6A000000arR5QAI,0016A00000JqrrcQAB,a0FPW00000WmbPq2AJ,49.69,45.170000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-PS200,,01t6A000000arR5QAI,0016A00000JqrfSQAR,a0FPW00000WmBJM2A3,188.0,189.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-PSP2,,01t6A000000assFQAQ,0016A00000JqrfSQAR,a0FPW00000WmBJN2A3,62.0,62.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-PSP2,,01t6A000000assFQAQ,0016A00000JqrrcQAB,a0FPW00000WmbPr2AJ,11.28,10.250000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-PSP2,,01t6A000000assFQAQ,001PW00000iFUdzYAG,a0FPW00000WmYgp2AF,13.0,13.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-100013421,,01t6A000000arMnQAI,0016A00000JqrrcQAB,,,41.370000,INSERT,,
SBQQ__ContractedPrice__c,PEE084585-CLP-47PLC68-OB-B,,01t6A000000aqg6QAA,0016A00000JqrrcQAB,a0FPW00000WmbDZ2AZ,462.73,420.660000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CLP-49PLC68-OB-B,,01t6A000000aqg7QAA,0016A00000JqrrcQAB,a0FPW00000WmhBd2AJ,1192.78,1192.780000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CLP-55PLC68-OB-B,,01t6A000000arr9QAA,0016A00000JqrrcQAB,a0FPW00000WmhBf2AJ,1503.11,1503.110000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-XHB551-B,,01t2K00000Cg4r3QAB,0016A00000JqrrcQAB,a0FPW00000WmhOU2AZ,1681.6,1681.600000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-29WK06,,01t6A000000arwuQAA,0016A00000JqrrcQAB,a0FPW00000Wmb4j2AB,132.34,120.310000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-2ZA86,,01t6A000000ar1IQAQ,0016A00000JqrrcQAB,a0FPW00000Wmb4o2AB,11.04,10.040000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-AL-HD02,,01t6A000000atImQAI,0016A00000JqrrcQAB,a0FPW00000WmbDC2AZ,6.95,6.320000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CL-47PLC68-OB-B,,01t6A000000aqg4QAA,0016A00000JqrrcQAB,a0FPW00000WmbDV2AZ,462.73,420.660000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CL-47PLC68-OB-W-B,,01t6A000000atPxQAI,0016A00000JqrrcQAB,a0FPW00000WmbDW2AZ,580.57,527.790000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CLP-49PLC68-OB-R,,01t6A000000aqfyQAA,0016A00000JqrrcQAB,a0FPW00000WmhBe2AJ,2972.47,2972.470000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CO-UV49,,01t2K000006X9nXQAS,0016A00000JqrrcQAB,a0FPW00000Wmb4M2AR,0.01,0.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CO-UV55,,01t2K000006X9nYQAS,0016A00000JqrrcQAB,a0FPW00000Wmb4N2AR,0.01,0.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CO-UV86,,01t2K000006X9nZQAS,0016A00000JqrrcQAB,a0FPW00000Wmb4P2AR,0.01,0.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-CO-XHB65,,01t2K000006X9n8QAC,0016A00000JqrrcQAB,a0FPW00000Wmb4V2AR,0.01,0.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-SXOBH-49XTR,,01t2K000006S2ELQA0,0016A00000JqrrcQAB,a0FPW00000WmhNz2AJ,4481.49,4481.490000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-UV492,,01t6A000000asIYQAY,0016A00000JqrrcQAB,a0FPW00000WmhO62AJ,1132.56,1132.560000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-UV652-R,,01t6A000002ZPdKQAW,0016A00000JqrrcQAB,a0FPW00000WmhOA2AZ,1914.12,1914.120000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-XHB492-B,,01t2K000006S2CWQA0,0016A00000JqrrcQAB,a0FPW00000WmhOT2AZ,2221.3,2221.300000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-135-129103-01,,01t2K000006S2EZQA0,0016A00000JqrrcQAB,a0FPW00000Wmb4c2AB,374.4,340.360000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-1HA95,,01t6A000000arSsQAI,0016A00000JqrrcQAB,a0FPW00000Wmb4d2AB,22.02,20.020000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-2ZA92,,01t6A000000ar1JQAQ,0016A00000JqrrcQAB,a0FPW00000Wmb4p2AB,104.43,94.940000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-31NJ13,,01t6A000000asozQAA,0016A00000JqrrcQAB,a0FPW00000Wmb4r2AB,12.87,11.700000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3XWA9,,01t6A000000asf4QAA,0016A00000JqrrcQAB,a0FPW00000Wmb5U2AR,90.61,82.370000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K56,,01t2K000006NXgRQAW,0016A00000JqrrcQAB,a0FPW00000Wmb5l2AB,12.83,11.660000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K67,,01t2K000006NXLGQA4,0016A00000JqrrcQAB,a0FPW00000WmUr62AF,80.4,73.090000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y23,,01t2K000006NXglQAG,0016A00000JqrrcQAB,a0FPW00000WmUrg2AF,16.69,15.170000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-100013865,,01t6A000000ar0rQAA,0016A00000JqrrcQAB,,,1050.510000,INSERT,,
SBQQ__ContractedPrice__c,PEE084585-38X972,,01t6A000000atVqQAI,0016A00000JqrrcQAB,a0FPW00000Wmb532AB,47.48,43.160000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-38X994,,01t6A000000asYkQAI,0016A00000JqrrcQAB,a0FPW00000Wmb5A2AR,63.49,57.720000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-38Y009,,01t6A000000ar9PQAQ,0016A00000JqrrcQAB,a0FPW00000Wmb5C2AR,32.58,29.620000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-38Y012,,01t6A000000arHAQAY,0016A00000JqrrcQAB,a0FPW00000Wmb5E2AR,49.85,45.320000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3XVZ3,,01t6A000000atIbQAI,0016A00000JqrrcQAB,a0FPW00000Wmb5J2AR,17.61,16.010000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3XVZ4,,01t6A000000atIcQAI,0016A00000JqrrcQAB,a0FPW00000Wmb5K2AR,20.02,18.200000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC210,,01t6A000000arCBQAY,0016A00000JqrfSQAR,a0FPW00000WmYEr2AN,11.0,11.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC310VWC6,,01t6A000000arNCQAY,001PW00000iFUdzYAG,a0FPW00000WmYRD2A3,131.0,131.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC310VWC6,,01t6A000000arNCQAY,0016A00000JqrrcQAB,a0FPW00000Wmb6N2AR,105.9,96.270000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC310VWC6,,01t6A000000arNCQAY,0016A00000JqrfSQAR,a0FPW00000WmYF02AN,391.0,391.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC515,,01t6A000000aqwuQAA,0016A00000JqrrcQAB,a0FPW00000Wmb6b2AB,50.34,45.760000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC515,,01t6A000000aqwuQAA,001PW00000iFUdzYAG,a0FPW00000WmYTH2A3,63.0,64.800000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC556,,01t6A000000at4QQAQ,001PW00000iFUdzYAG,a0FPW00000WmYTK2A3,34.0,33.750000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-31NJ11,,01t6A000000asoyQAA,0016A00000JqrrcQAB,a0FPW00000Wmb4q2AB,27.2,24.730000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-38X976,,01t6A000000asYeQAI,0016A00000JqrrcQAB,a0FPW00000Wmb562AB,150.48,136.800000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3XVZ7,,01t6A000000atIfQAI,0016A00000JqrrcQAB,a0FPW00000Wmb5N2AR,50.0,45.450000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3YLZ7,,01t6A000000arKSQAY,0016A00000JqrrcQAB,a0FPW00000Wmb5b2AB,17.5,15.910000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3YMA3,,01t6A000000atK7QAI,0016A00000JqrrcQAB,a0FPW00000Wmb5f2AB,24.98,22.710000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K55,,01t2K000006S2LqQAK,0016A00000JqrrcQAB,a0FPW00000Wmb5k2AB,25.64,23.310000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K58,,01t2K000006NXf8QAG,0016A00000JqrrcQAB,a0FPW00000WmUr02AF,14.53,13.210000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ADD012018,,01t6A000000asNRQAY,001PW00000iFUdzYAG,a0FPW00000WmYUk2AN,40.0,40.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ADD0507,,01t6A000000asNUQAY,001PW00000iFUdzYAG,a0FPW00000WmYUo2AN,79.0,79.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ADD0507,,01t6A000000asNUQAY,0016A00000JqrrcQAB,a0FPW00000WmbCW2AZ,63.83,58.030000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ADD0507,,01t6A000000asNUQAY,0016A00000JqrfSQAR,a0FPW00000WmYGP2A3,252.0,252.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-AEC006009-W,,01t6A000000atUUQAY,0016A00000JqrfSQAR,a0FPW00000WmYGU2A3,100.0,100.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-AEC006009-W,,01t6A000000atUUQAY,0016A00000JqrrcQAB,a0FPW00000WmbCh2AJ,18.47,16.790000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-AEC006009-W,,01t6A000000atUUQAY,001PW00000iFUdzYAG,a0FPW00000WmYUt2AN,33.0,33.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-43999,,01t6A000000arGPQAY,0016A00000JqrrcQAB,,,51.150000,INSERT,,
SBQQ__ContractedPrice__c,PEE084585-452Y51,,01t2K000006NXgMQAW,0016A00000JqrrcQAB,a0FPW00000WmUrn2AF,174.09,158.260000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y86,,01t2K000006NXhgQAG,0016A00000JqrrcQAB,a0FPW00000Wmh4d2AB,1058.14,1058.140000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y89,,01t2K000006NXhmQAG,0016A00000JqrrcQAB,a0FPW00000Wmh4g2AB,1615.26,1615.260000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y95,,01t2K000006NXhMQAW,0016A00000JqrrcQAB,a0FPW00000Wmh4k2AB,1321.42,1321.420000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y97,,01t2K000006NXhnQAG,0016A00000JqrrcQAB,a0FPW00000Wmh4m2AB,1043.07,1043.070000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-AEC009012-W,,01t6A000000arfOQAQ,001PW00000iFUdzYAG,a0FPW00000WmYUw2AN,40.0,40.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-AEC009012-W,,01t6A000000arfOQAQ,0016A00000JqrrcQAB,a0FPW00000WmbCk2AJ,22.62,20.560000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-AEC009012-W,,01t6A000000arfOQAQ,0016A00000JqrfSQAR,a0FPW00000WmYGW2A3,112.0,113.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-AEC018024-S,,01t6A000000atUYQAY,0016A00000JqrfSQAR,a0FPW00000WmYGb2AN,163.0,163.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-AEC018024-S,,01t6A000000atUYQAY,0016A00000JqrrcQAB,a0FPW00000WmbCp2AJ,29.82,27.110000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-AEC018024-S,,01t6A000000atUYQAY,001PW00000iFUdzYAG,a0FPW00000WmYV12AN,56.0,56.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-AEC0203-S,,01t6A000000ar5VQAQ,001PW00000iFUdzYAG,a0FPW00000WmYV42AN,61.0,61.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC-MB3875,,01t6A000000asUZQAY,0016A00000JqrrcQAB,a0FPW00000WmbBv2AJ,39.12,35.560000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC-MB3875,,01t6A000000asUZQAY,001PW00000iFUdzYAG,a0FPW00000WmYUL2A3,49.0,50.480000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC-MB3875,,01t6A000000asUZQAY,0016A00000JqrfSQAR,a0FPW00000WmYFw2AN,125.0,125.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC-MBF,,01t6A000000arVWQAY,0016A00000JqrfSQAR,a0FPW00000WmYFy2AN,631.0,631.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC-MBF,,01t6A000000arVWQAY,001PW00000iFUdzYAG,a0FPW00000WmYUN2A3,205.0,205.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC-MBF,,01t6A000000arVWQAY,0016A00000JqrrcQAB,a0FPW00000WmbBx2AJ,135.63,123.300000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC556,,01t6A000000at4QQAQ,0016A00000JqrrcQAB,a0FPW00000Wmb6e2AB,25.85,23.500000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC556,,01t6A000000at4QQAQ,0016A00000JqrfSQAR,a0FPW00000WmYFA2A3,100.0,100.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC615,,01t6A000000arPCQAY,0016A00000JqrrcQAB,a0FPW00000Wmb6n2AB,6.96,6.330000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC615,,01t6A000000arPCQAY,001PW00000iFUdzYAG,a0FPW00000WmYTT2A3,10.0,10.230000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC615,,01t6A000000arPCQAY,0016A00000JqrfSQAR,a0FPW00000WmYFJ2A3,36.0,37.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC640,,01t6A000000asNPQAY,0016A00000JqrfSQAR,a0FPW00000WmYFM2A3,41.0,40.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC640,,01t6A000000asNPQAY,001PW00000iFUdzYAG,a0FPW00000WmYTX2A3,13.0,13.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3XWA7,,01t6A000000asf2QAA,0016A00000JqrrcQAB,a0FPW00000Wmb5S2AR,33.85,30.770000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3YLZ5,,01t6A000000arKQQAY,0016A00000JqrrcQAB,a0FPW00000Wmb5Z2AR,14.04,12.760000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-3YMA6,,01t6A000000arYcQAI,0016A00000JqrrcQAB,a0FPW00000Wmb5g2AB,16.75,15.230000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K57,,01t6A000002ZPcVQAW,0016A00000JqrrcQAB,a0FPW00000Wmb5m2AB,10.88,9.890000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K59,,01t2K000006NXfJQAW,0016A00000JqrrcQAB,a0FPW00000WmUr12AF,30.54,27.760000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K63,,01t2K000006S2ElQAK,0016A00000JqrrcQAB,a0FPW00000WmUr42AF,53.96,49.050000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-407K68,,01t2K000006NXeZQAW,0016A00000JqrrcQAB,a0FPW00000WmUr72AF,99.73,90.660000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC-WMVCS,,01t6A000000aqrcQAA,0016A00000JqrfSQAR,a0FPW00000WmYGG2A3,199.0,199.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC-WMVCS,,01t6A000000aqrcQAA,0016A00000JqrrcQAB,a0FPW00000WmbCN2AZ,46.73,42.480000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC-WMVCS,,01t6A000000aqrcQAA,001PW00000iFUdzYAG,a0FPW00000WmYUh2AN,63.0,63.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC2X1,,01t6A000000argCQAQ,001PW00000iFUdzYAG,a0FPW00000WmYR92AN,28.0,28.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC2X1,,01t6A000000argCQAQ,0016A00000JqrrcQAB,a0FPW00000Wmb6J2AR,14.66,13.330000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC2X1,,01t6A000000argCQAQ,0016A00000JqrfSQAR,a0FPW00000WmYEx2AN,75.0,75.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC322,,01t6A000000aru4QAA,0016A00000JqrfSQAR,a0FPW00000WmYF32AN,24.0,24.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y38,,01t2K000006NXeQQAW,0016A00000JqrrcQAB,a0FPW00000WmUrh2AF,52.02,47.290000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y39,,01t2K000006NXgSQAW,0016A00000JqrrcQAB,a0FPW00000WmUri2AF,60.46,54.960000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y41,,01t2K000006NXfPQAW,0016A00000JqrrcQAB,a0FPW00000WmUrk2AF,263.12,239.200000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y75,,01t2K000006NXh5QAG,0016A00000JqrrcQAB,a0FPW00000WmUrs2AF,85.86,78.050000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y85,,01t2K000006NXhfQAG,0016A00000JqrrcQAB,a0FPW00000WmUs02AF,312.06,283.690000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-452Y98,,01t2K000006NXhKQAW,0016A00000JqrrcQAB,a0FPW00000WmUs32AF,985.04,895.490000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC322,,01t6A000000aru4QAA,0016A00000JqrrcQAB,a0FPW00000Wmb6R2AR,3.76,3.420000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC322,,01t6A000000aru4QAA,001PW00000iFUdzYAG,a0FPW00000WmYRG2A3,7.0,5.760000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC409-B,,01t6A000000atVQQAY,001PW00000iFUdzYAG,a0FPW00000WmYTB2A3,40.0,40.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC409-B,,01t6A000000atVQQAY,0016A00000JqrrcQAB,a0FPW00000Wmb6T2AR,25.05,22.770000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-ACC604,,01t6A000000aqocQAA,0016A00000JqrrcQAB,a0FPW00000Wmb6m2AB,71.16,64.690000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131679-ACC604,,01t6A000000aqocQAA,001PW00000iFUdzYAG,a0FPW00000WmYTS2A3,117.0,117.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-ACC604,,01t6A000000aqocQAA,0016A00000JqrfSQAR,a0FPW00000WmYFI2A3,303.0,302.000000,UPDATE,,
SBQQ__ContractedPrice__c,PEE084585-AEC0203-S,,01t6A000000ar5VQAQ,0016A00000JqrrcQAB,a0FPW00000WmbCs2AJ,32.14,29.220000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-AEC0203-S,,01t6A000000ar5VQAQ,0016A00000JqrfSQAR,a0FPW00000WmYGe2AN,188.0,189.000000,UPDATE,,
SBQQ__ContractedPrice__c,CAS131664-AEC0507,,01t6A000000aqyXQAQ,0016A00000JqrfSQAR,a0FPW00000WmYGm2AN,252.0,252.000000,UPDATE,,
