Object,ComboKey,PriceListSFID,ProductSFID,AccountSFID,ExistingRecordID,CurrentPrice,NewPrice,Action,SFResult,FailureReason
Price_List_Entry__c,SF640P - DEAL - USD,MISSING,01t6A000000at1zQAA,,,,51.880000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF640P - PART - USD,MISSING,01t6A000000at1zQAA,,,,40.980000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF640P - DIST - USD,MISSING,01t6A000000at1zQAA,,,,38.920000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF640P - SPEC - USD,MISSING,01t6A000000at1zQAA,,,,36.860000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF650 - DEAL - USD,MISSING,01t6A000000aqgAQAQ,,,,75.980000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF650 - PART - USD,MISSING,01t6A000000aqgAQAQ,,,,59.980000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF650 - DIST - USD,MISSING,01t6A000000aqgAQAQ,,,,56.980000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF650 - SPEC - USD,MISSING,01t6A000000aqgAQAQ,,,,53.970000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF650P - DEAL - USD,MISSING,01t6A000000arf6QAA,,,,75.980000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF650P - PART - USD,MISSING,01t6A000000arf6QAA,,,,59.980000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF650P - DIST - USD,MISSING,01t6A000000arf6QAA,,,,56.980000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF650P - SPEC - USD,MISSING,01t6A000000arf6QAA,,,,53.970000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF660 - DEAL - USD,MISSING,01t6A000000asXAQAY,,,,92.640000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF660 - PART - USD,MISSING,01t6A000000asXAQAY,,,,73.130000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF660 - DIST - USD,MISSING,01t6A000000asXAQAY,,,,69.470000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF660 - SPEC - USD,MISSING,01t6A000000asXAQAY,,,,65.820000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF660P - DEAL - USD,MISSING,01t6A000000astJQAQ,,,,92.640000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF660P - PART - USD,MISSING,01t6A000000astJQAQ,,,,73.130000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF660P - DIST - USD,MISSING,01t6A000000astJQAQ,,,,69.470000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF660P - SPEC - USD,MISSING,01t6A000000astJQAQ,,,,65.820000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF670 - DEAL - USD,MISSING,01t6A000000arivQAA,,,,129.700000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF670 - PART - USD,MISSING,01t6A000000arivQAA,,,,102.400000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF670 - DIST - USD,MISSING,01t6A000000arivQAA,,,,97.280000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF670 - SPEC - USD,MISSING,01t6A000000arivQAA,,,,92.160000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF670P - DEAL - USD,MISSING,01t6A000000arTXQAY,,,,129.700000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF670P - PART - USD,MISSING,01t6A000000arTXQAY,,,,102.400000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF670P - DIST - USD,MISSING,01t6A000000arTXQAY,,,,97.280000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF670P - SPEC - USD,MISSING,01t6A000000arTXQAY,,,,92.160000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF680 - DEAL - USD,MISSING,01t6A000000ariwQAA,,,,183.450000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF680 - PART - USD,MISSING,01t6A000000ariwQAA,,,,144.830000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF680 - DIST - USD,MISSING,01t6A000000ariwQAA,,,,137.580000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF680 - SPEC - USD,MISSING,01t6A000000ariwQAA,,,,130.340000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF680-HUB - DEAL - USD,MISSING,01t6A000000as8UQAQ,,,,311.280000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF680-HUB - PART - USD,MISSING,01t6A000000as8UQAQ,,,,245.740000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF680-HUB - DIST - USD,MISSING,01t6A000000as8UQAQ,,,,233.450000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF680-HUB - SPEC - USD,MISSING,01t6A000000as8UQAQ,,,,221.170000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SF680P - DEAL - USD,MISSING,01t6A000000arixQAA,,,,183.450000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SF680P - PART - USD,MISSING,01t6A000000arixQAA,,,,144.830000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SF680P - DIST - USD,MISSING,01t6A000000arixQAA,,,,137.580000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SF680P - SPEC - USD,MISSING,01t6A000000arixQAA,,,,130.340000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SFP680 - DEAL - USD,MISSING,01t6A000000asIIQAY,,,,164.900000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SFP680 - PART - USD,MISSING,01t6A000000asIIQAY,,,,130.190000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SFP680 - DIST - USD,MISSING,01t6A000000asIIQAY,,,,123.680000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SFP680 - SPEC - USD,MISSING,01t6A000000asIIQAY,,,,117.160000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP730P - DEAL - USD,MISSING,01t6A000000arylQAA,,,,70.400000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP730P - PART - USD,MISSING,01t6A000000arylQAA,,,,55.570000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP730P - DIST - USD,MISSING,01t6A000000arylQAA,,,,52.800000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP730P - SPEC - USD,MISSING,01t6A000000arylQAA,,,,50.040000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP740P - DEAL - USD,MISSING,01t6A000000asX8QAI,,,,133.070000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP740P - PART - USD,MISSING,01t6A000000asX8QAI,,,,105.050000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP740P - DIST - USD,MISSING,01t6A000000asX8QAI,,,,99.790000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP740P - SPEC - USD,MISSING,01t6A000000asX8QAI,,,,94.550000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP746PU - DEAL - USD,MISSING,01t6A000000as8CQAQ,,,,183.450000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP746PU - PART - USD,MISSING,01t6A000000as8CQAQ,,,,144.830000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP746PU - DIST - USD,MISSING,01t6A000000as8CQAQ,,,,137.580000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP746PU - SPEC - USD,MISSING,01t6A000000as8CQAQ,,,,130.340000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP840 - DEAL - USD,MISSING,01t6A000000aqiRQAQ,,,,259.390000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP840 - PART - USD,MISSING,01t6A000000aqiRQAQ,,,,204.800000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP840 - DIST - USD,MISSING,01t6A000000aqiRQAQ,,,,194.550000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP840 - SPEC - USD,MISSING,01t6A000000aqiRQAQ,,,,184.290000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850 - DEAL - USD,MISSING,01t6A000000ar0fQAA,,,,297.040000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850 - PART - USD,MISSING,01t6A000000ar0fQAA,,,,234.510000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850 - DIST - USD,MISSING,01t6A000000ar0fQAA,,,,222.780000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850 - SPEC - USD,MISSING,01t6A000000ar0fQAA,,,,211.060000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850-UNL - DEAL - USD,MISSING,01t6A000000aqxkQAA,,,,399.320000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850-UNL - PART - USD,MISSING,01t6A000000aqxkQAA,,,,315.270000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850-UNL - DIST - USD,MISSING,01t6A000000aqxkQAA,,,,299.500000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850-UNL - SPEC - USD,MISSING,01t6A000000aqxkQAA,,,,283.720000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850-UNLP - DEAL - USD,MISSING,01t6A000000arNFQAY,,,,399.320000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850-UNLP - PART - USD,MISSING,01t6A000000arNFQAY,,,,315.270000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850-UNLP - DIST - USD,MISSING,01t6A000000arNFQAY,,,,299.500000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850-UNLP - SPEC - USD,MISSING,01t6A000000arNFQAY,,,,283.720000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850-UNM - DEAL - USD,MISSING,01t2K000006S2NHQA0,,,,356.190000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850-UNM - PART - USD,MISSING,01t2K000006S2NHQA0,,,,281.480000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850-UNM - DIST - USD,MISSING,01t2K000006S2NHQA0,,,,266.810000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850-UNM - SPEC - USD,MISSING,01t2K000006S2NHQA0,,,,253.470000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850-V2X2 - DEAL - USD,MISSING,01t6A000000at19QAA,,,,304.770000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850-V2X2 - PART - USD,MISSING,01t6A000000at19QAA,,,,240.610000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850-V2X2 - DIST - USD,MISSING,01t6A000000at19QAA,,,,228.580000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850-V2X2 - SPEC - USD,MISSING,01t6A000000at19QAA,,,,216.550000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SP850P - DEAL - USD,MISSING,01t6A000000aqsiQAA,,,,297.040000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SP850P - PART - USD,MISSING,01t6A000000aqsiQAA,,,,234.510000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SP850P - DIST - USD,MISSING,01t6A000000aqsiQAA,,,,222.780000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SP850P - SPEC - USD,MISSING,01t6A000000aqsiQAA,,,,211.060000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR555M - DEAL - USD,MISSING,01t6A000000asvyQAA,,,,1280.140000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR555M - PART - USD,MISSING,01t6A000000asvyQAA,,,,1010.640000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR555M - DIST - USD,MISSING,01t6A000000asvyQAA,,,,960.090000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR555M - SPEC - USD,MISSING,01t6A000000asvyQAA,,,,909.570000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR560-FLIP2 - DEAL - USD,MISSING,01t2K000006S2P6QAK,,,,951.160000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR560-FLIP2 - PART - USD,MISSING,01t2K000006S2P6QAK,,,,751.060000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR560-FLIP2 - DIST - USD,MISSING,01t2K000006S2P6QAK,,,,713.700000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR560-FLIP2 - SPEC - USD,MISSING,01t2K000006S2P6QAK,,,,669.690000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR560-HUB2 - DEAL - USD,MISSING,01t2K000006XG7fQAG,,,,1504.030000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR560-HUB2 - PART - USD,MISSING,01t2K000006XG7fQAG,,,,1187.010000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR560-HUB2 - DIST - USD,MISSING,01t2K000006XG7fQAG,,,,1127.720000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR560-HUB2 - SPEC - USD,MISSING,01t2K000006XG7fQAG,,,,1068.430000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR560M - DEAL - USD,MISSING,01t6A000000arf5QAA,,,,629.200000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR560M - PART - USD,MISSING,01t6A000000arf5QAA,,,,497.200000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR560M - DIST - USD,MISSING,01t6A000000arf5QAA,,,,471.900000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR560M - SPEC - USD,MISSING,01t6A000000arf5QAA,,,,447.700000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR575M - DEAL - USD,MISSING,01t6A000000asHCQAY,,,,739.280000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR575M - PART - USD,MISSING,01t6A000000asHCQAY,,,,583.660000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR575M - DIST - USD,MISSING,01t6A000000asHCQAY,,,,554.460000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR575M - SPEC - USD,MISSING,01t6A000000asHCQAY,,,,525.270000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR598 - DEAL - USD,MISSING,01t6A000000arqhQAA,,,,849.200000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR598 - PART - USD,MISSING,01t6A000000arqhQAA,,,,671.000000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR598 - DIST - USD,MISSING,01t6A000000arqhQAA,,,,636.900000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR598 - SPEC - USD,MISSING,01t6A000000arqhQAA,,,,603.900000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR598-HUB - DEAL - USD,MISSING,01t6A000000as8TQAQ,,,,1212.750000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR598-HUB - PART - USD,MISSING,01t6A000000as8TQAQ,,,,957.430000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR598-HUB - DIST - USD,MISSING,01t6A000000as8TQAQ,,,,909.570000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR598-HUB - SPEC - USD,MISSING,01t6A000000as8TQAQ,,,,861.700000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR598ML3 - DEAL - USD,MISSING,01t6A000000brlUQAQ,,,,1840.960000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR598ML3 - PART - USD,MISSING,01t6A000000brlUQAQ,,,,1453.380000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR598ML3 - DIST - USD,MISSING,01t6A000000brlUQAQ,,,,1380.720000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR598ML3 - SPEC - USD,MISSING,01t6A000000brlUQAQ,,,,1308.050000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR598ML3E - DEAL - USD,MISSING,01t6A000002ZtlmQAC,,,,1387.390000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR598ML3E - PART - USD,MISSING,01t6A000002ZtlmQAC,,,,1095.300000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR598ML3E - DIST - USD,MISSING,01t6A000002ZtlmQAC,,,,1040.550000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR598ML3E - SPEC - USD,MISSING,01t6A000002ZtlmQAC,,,,985.790000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SR598ML3T - DEAL - USD,MISSING,01t6A000003QQD8QAO,,,,2721.410000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SR598ML3T - PART - USD,MISSING,01t6A000003QQD8QAO,,,,2148.490000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SR598ML3T - DIST - USD,MISSING,01t6A000003QQD8QAO,,,,2041.060000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SR598ML3T - SPEC - USD,MISSING,01t6A000003QQD8QAO,,,,1933.620000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SS560F - DEAL - USD,MISSING,01t6A000000art7QAA,,,,629.960000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SS560F - PART - USD,MISSING,01t6A000000art7QAA,,,,497.330000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SS560F - DIST - USD,MISSING,01t6A000000art7QAA,,,,472.470000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SS560F - SPEC - USD,MISSING,01t6A000000art7QAA,,,,447.610000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SS575K - DEAL - USD,MISSING,01t6A000000arckQAA,,,,554.920000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SS575K - PART - USD,MISSING,01t6A000000arckQAA,,,,438.100000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SS575K - DIST - USD,MISSING,01t6A000000arckQAA,,,,416.200000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SS575K - SPEC - USD,MISSING,01t6A000000arckQAA,,,,394.300000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,SS598ML3 - DEAL - USD,MISSING,01t6A000003QPzhQAG,,,,1438.970000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,SS598ML3 - PART - USD,MISSING,01t6A000003QPzhQAG,,,,1136.040000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,SS598ML3 - DIST - USD,MISSING,01t6A000003QPzhQAG,,,,1079.220000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,SS598ML3 - SPEC - USD,MISSING,01t6A000003QPzhQAG,,,,1022.430000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST16D - DEAL - USD,MISSING,01t6A000000arOZQAY,,,,121.000000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST16D - PART - USD,MISSING,01t6A000000arOZQAY,,,,94.900000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST16D - DIST - USD,MISSING,01t6A000000arOZQAY,,,,90.200000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST16D - SPEC - USD,MISSING,01t6A000000arOZQAY,,,,85.800000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST630 - DEAL - USD,MISSING,01t6A000000ar9kQAA,,,,27.800000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST630 - PART - USD,MISSING,01t6A000000ar9kQAA,,,,21.930000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST630 - DIST - USD,MISSING,01t6A000000ar9kQAA,,,,20.850000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST630 - SPEC - USD,MISSING,01t6A000000ar9kQAA,,,,19.760000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST630P - DEAL - USD,MISSING,01t6A000000ar9lQAA,,,,27.800000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST630P - PART - USD,MISSING,01t6A000000ar9lQAA,,,,21.930000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST630P - DIST - USD,MISSING,01t6A000000ar9lQAA,,,,20.850000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST630P - SPEC - USD,MISSING,01t6A000000ar9lQAA,,,,19.760000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST632 - DEAL - USD,MISSING,01t6A000000arPzQAI,,,,46.320000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST632 - PART - USD,MISSING,01t6A000000arPzQAI,,,,36.560000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST632 - DIST - USD,MISSING,01t6A000000arPzQAI,,,,34.740000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST632 - SPEC - USD,MISSING,01t6A000000arPzQAI,,,,32.910000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST632P - DEAL - USD,MISSING,01t6A000000as2cQAA,,,,46.320000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST632P - PART - USD,MISSING,01t6A000000as2cQAA,,,,36.560000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST632P - DIST - USD,MISSING,01t6A000000as2cQAA,,,,34.740000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST632P - SPEC - USD,MISSING,01t6A000000as2cQAA,,,,32.910000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST635 - DEAL - USD,MISSING,01t6A000000aqmcQAA,,,,100.050000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST635 - PART - USD,MISSING,01t6A000000aqmcQAA,,,,78.980000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST635 - DIST - USD,MISSING,01t6A000000aqmcQAA,,,,75.030000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST635 - SPEC - USD,MISSING,01t6A000000aqmcQAA,,,,71.280000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST635P - DEAL - USD,MISSING,01t6A000000ar9mQAA,,,,100.050000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST635P - PART - USD,MISSING,01t6A000000ar9mQAA,,,,78.980000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST635P - DIST - USD,MISSING,01t6A000000ar9mQAA,,,,75.030000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST635P - SPEC - USD,MISSING,01t6A000000ar9mQAA,,,,71.280000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST640 - DEAL - USD,MISSING,01t6A000000ar9nQAA,,,,100.060000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST640 - PART - USD,MISSING,01t6A000000ar9nQAA,,,,78.990000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST640 - DIST - USD,MISSING,01t6A000000ar9nQAA,,,,75.030000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST640 - SPEC - USD,MISSING,01t6A000000ar9nQAA,,,,71.090000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST640P - DEAL - USD,MISSING,01t6A000000ar9oQAA,,,,100.060000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST640P - PART - USD,MISSING,01t6A000000ar9oQAA,,,,78.990000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST640P - DIST - USD,MISSING,01t6A000000ar9oQAA,,,,75.030000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST640P - SPEC - USD,MISSING,01t6A000000ar9oQAA,,,,71.090000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST650 - DEAL - USD,MISSING,01t6A000000ar9pQAA,,,,109.330000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST650 - PART - USD,MISSING,01t6A000000ar9pQAA,,,,86.300000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST650 - DIST - USD,MISSING,01t6A000000ar9pQAA,,,,81.990000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST650 - SPEC - USD,MISSING,01t6A000000ar9pQAA,,,,77.680000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST650P - DEAL - USD,MISSING,01t6A000000arD9QAI,,,,109.330000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST650P - PART - USD,MISSING,01t6A000000arD9QAI,,,,86.300000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST650P - DIST - USD,MISSING,01t6A000000arD9QAI,,,,81.990000,SKIP,,Price List 'DIST' not found in Price_List__c
Price_List_Entry__c,ST650P - SPEC - USD,MISSING,01t6A000000arD9QAI,,,,77.680000,SKIP,,Price List 'SPEC' not found in Price_List__c
Price_List_Entry__c,ST660 - DEAL - USD,MISSING,01t6A000000ar9qQAA,,,,127.850000,SKIP,,Price List 'DEAL' not found in Price_List__c
Price_List_Entry__c,ST660 - PART - USD,MISSING,01t6A000000ar9qQAA,,,,100.930000,SKIP,,Price List 'PART' not found in Price_List__c
Price_List_Entry__c,ST660 - DIST - USD,MISSING,01t6A000000ar9qQAA,,,,95.880000,SKIP,,Price List 'DIST' not found in Price_List__c
